id,timestamp,hostname,interface,description,encapsulation,vlan,rewrite,input_policy,output_policy,modified_by_id
39465,2021-05-21 05:00:45.418239,SPC00E67CIRO001,Bundle-Ether33.110,PID1-18WIJGG_HTECH CORPORATION_METRO E-LINE_10M,dot1q,110,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39466,2021-05-21 05:00:45.418285,SPC00E67CIRO001,Bundle-Ether33.111,PID1-19SX6NK_VERIZON LOCAL ACCESS ETHERNET_METRO E-LINE_1000M,dot1q,111,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39467,2021-05-21 05:00:45.418330,SPC00E67CIRO001,Bundle-Ether33.112,PID101563855_CONVERGYS,dot1q,112,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39468,2021-05-21 05:00:45.418375,SPC00E67CIRO001,Bundle-Ether33.113,PID101563855_CONVERGYS,dot1q,113,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39469,2021-05-21 05:00:45.418420,SPC00E67CIRO001,Bundle-Ether33.114,PID1-16JJD53_CONVERGYS PHILIPPINES INC._METRO ELINE_400M,dot1q,114,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39470,2021-05-21 05:00:45.418465,SPC00E67CIRO001,Bundle-Ether33.115,PID1-13QMU0C_CONVERGYS PHILIPPINES INC._METRO ELINE_500M,dot1q,115,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39471,2021-05-21 05:00:45.418510,SPC00E67CIRO001,Bundle-Ether33.116,PID1-14AUX8B_CONVERGYS PHILIPPINES INC._METRO ELINE_200M,dot1q,116,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39472,2021-05-21 05:00:45.418556,SPC00E67CIRO001,Bundle-Ether33.117,PID1-1253Q53_CONVERGYS PHILIPPINES INC._Metro E-line_200M,dot1q,117,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39473,2021-05-21 05:00:45.418601,SPC00E67CIRO001,Bundle-Ether33.118,PID1-12RHP8F_CONVERGYS PHILIPPINES INC._METRO ELINE_150M,dot1q,118,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39474,2021-05-21 05:00:45.418646,SPC00E67CIRO001,Bundle-Ether33.119,PID1-17893WV_CONVERGYS PHILIPPINES INC._METRO ELINE_400M,dot1q,119,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39475,2021-05-21 05:00:45.418691,SPC00E67CIRO001,Bundle-Ether33.120,CONCENTRIX DAKSH SERVICES_SVCS_PHIL_CORP_GA_MET E_1000M,dot1q,120,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39476,2021-05-21 05:00:45.418736,SPC00E67CIRO001,Bundle-Ether33.121,TATA COMMUNICATIONS INTL PTE LTD_MET E_800M,dot1q,121,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39477,2021-05-21 05:00:45.418782,SPC00E67CIRO001,Bundle-Ether33.122,CONCENTRIX CVG PHIL INC_METRO ELINE_300M,dot1q,122,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39478,2021-05-21 05:00:45.418827,SPC00E67CIRO001,Bundle-Ether33.123,PID1-1AYOLH1_CONCENTRIX_CVG_PHILIPPINES_INC_MET-E_300M,dot1q,123,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39479,2021-05-21 05:00:45.418872,SPC00E67CIRO001,Bundle-Ether33.125,PID1-18K9LXX_CONVERGYS_MET-E_300M,dot1q,125,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39480,2021-05-21 05:00:45.418917,SPC00E67CIRO001,Bundle-Ether33.126,PID1-10CJGHG_CONVERGYS_PHILIPPINES_SERVICES_CORP_HBOS_300M,dot1q,126,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39481,2021-05-21 05:00:45.418962,SPC00E67CIRO001,Bundle-Ether33.127,PID1-15EYWG5_CONVERGYS_PHILIPPINES_INC_MET-E_400M,dot1q,127,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39482,2021-05-21 05:00:45.419007,SPC00E67CIRO001,Bundle-Ether33.128,PID1-15HYXBY_CONVERGYS_PHILIPPINES_INC_MET-E_600M,dot1q,128,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39483,2021-05-21 05:00:45.419052,SPC00E67CIRO001,Bundle-Ether33.129,PID1-17C5RI0_CONVERGYS_PHILIPPINES_INC_MET-E_1000M,dot1q,129,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39484,2021-05-21 05:00:45.419098,SPC00E67CIRO001,Bundle-Ether33.130,PID1-18TQ4Z4_CONCENTRIX_CVG_PHILIPPINES_INC_MET-E_300M _oldPID1-18AQSEY,dot1q,130,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39485,2021-05-21 05:00:45.419143,SPC00E67CIRO001,Bundle-Ether33.131,"PID1-195N7XQ_WNS GLOBAL SERVICES PHILIPPINES, INC._METRO-EWAN_100M",dot1q,131,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39486,2021-05-21 05:00:45.419187,SPC00E67CIRO001,Bundle-Ether33.132,PID101635821_VERIZON_HONGKONG_LTD_DATA_EPLINE,dot1q,132,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39487,2021-05-21 05:00:45.419232,SPC00E67CIRO001,Bundle-Ether33.133,PID1-X1I89X_AIG_EPLINE,dot1q,133,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39488,2021-05-21 05:00:45.419277,SPC00E67CIRO001,Bundle-Ether33.134,PID1-1B402AM_VAN GOGH BUSINESS PROCESS OUTSOURCING INC._METRO E-LINE_300M,dot1q,134,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39489,2021-05-21 05:00:45.419321,SPC00E67CIRO001,Bundle-Ether33.135,PID1-11BYGCS_AIG_SHARED_SERVICES-BUSINESS_PROCESSING_INC_METROELINE_500M,dot1q,135,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39490,2021-05-21 05:00:45.419366,SPC00E67CIRO001,Bundle-Ether33.136,PID1M6MEKM,dot1q,136,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39491,2021-05-21 05:00:45.419411,SPC00E67CIRO001,Bundle-Ether33.143,PIDNON_SID TC81-012020-08361_TATA COMMUNICATIONS INTL PTE LTD_METRO E-LINE_3000M,dot1q,143,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39492,2021-05-21 05:00:45.419456,SPC00E67CIRO001,Bundle-Ether33.144,ECSA-GA_PID1-10GWT2K_TELSTRA PHILIPPINES INC.-GA_REACH_150M/,dot1q,144,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39493,2021-05-21 05:00:45.419501,SPC00E67CIRO001,Bundle-Ether33.145,PID1-1BNGBBY/PHL02-122020-53819_PLDT HK LTD._METRO E-LINE_300M,dot1q,145,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39494,2021-05-21 05:00:45.419547,SPC00E67CIRO001,Bundle-Ether33.146,PID1-1B7Y7BN_VERIZON HONGKONG LTD_METRO E-LINE_500M,dot1q,146,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39495,2021-05-21 05:00:45.419591,SPC00E67CIRO001,Bundle-Ether33.147,PID1-1AJ6UMC_AT&T CORPORATION_METRO E-LINE_10M,dot1q,147,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39496,2021-05-21 05:00:45.419637,SPC00E67CIRO001,Bundle-Ether33.148,"PID1-1BJV3Y9_SID EPLDT01-102020-18952_EPLDT, INC._METRO E-LINE_1000M",dot1q,148,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39497,2021-05-21 05:00:45.419681,SPC00E67CIRO001,Bundle-Ether33.149,PID1-15QRWCC_ORANGE BUSINESS SERVICES SINGAPORE PTE LTD_METRO ELINE_50M,dot1q,149,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39498,2021-05-21 05:00:45.419726,SPC00E67CIRO001,Bundle-Ether33.150,PID1-15RSHUH_ALORICA PHILIPPINES INC._METRO E-WAN_100M,dot1q,150,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39499,2021-05-21 05:00:45.419771,SPC00E67CIRO001,Bundle-Ether33.151,PID1-1BPXTEK/SIDSTSL-02-022021-66806_SYNIVERSE TECHNOLOGIES SOLUTIONS LIMITED - PHILIPPINES BRANCH OFFICE_METRO E-LINE_10M,dot1q,151,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39500,2021-05-21 05:00:45.419817,SPC00E67CIRO001,Bundle-Ether33.152,PID1-19NWT23_JJEV INFORMATION TECHNOLOGY SOLUTION_METRO ELINE_4000M,dot1q,152,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39501,2021-05-21 05:00:45.419862,SPC00E67CIRO001,Bundle-Ether33.153,PID1-17Q6CEP_BROADBAND BROADCAST SVCS PTE_LTD-PHIL BRANCH_METRO E-LINE_20M,dot1q,153,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39502,2021-05-21 05:00:45.419907,SPC00E67CIRO001,Bundle-Ether33.154,PID1-18GJC7Y_BROADBAND BROADCAST SVCS PTE_LTD-PHIL BRANCH_METRO E-LINE_1000M,dot1q,154,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39503,2021-05-21 05:00:45.419952,SPC00E67CIRO001,Bundle-Ether33.155,PID1-19VUV4I_BROADBAND BROADCAST SVCS PTE_LTD-PHIL BRANCH_METRO E-LINE_20M,dot1q,155,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39504,2021-05-21 05:00:45.419998,SPC00E67CIRO001,Bundle-Ether33.156,PID1-1BUARY8/MW01-012021-45072_VERIZON HK LTD_LOCAL ACCESS ETHERNT_2M,dot1q,156,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39505,2021-05-21 05:00:45.420043,SPC00E67CIRO001,Bundle-Ether33.157,PID104196659_WHIRLWIND CORPORATION_METRO E-WAN_350M,dot1q,157,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39506,2021-05-21 05:00:45.420088,SPC00E67CIRO001,Bundle-Ether33.158,PID1-19YGE0O_SUBICTEL_METRO E-WAN_500M AdvRecon,dot1q,158,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39507,2021-05-21 05:00:45.420133,SPC00E67CIRO001,Bundle-Ether33.160,"PID1-1A8TB8B_PLANET CABLE, INC._LAGHUDE033",dot1q,160,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39508,2021-05-21 05:00:45.420178,SPC00E67CIRO001,Bundle-Ether33.161,PID1-19UUUJV_ASIAN VISION CABLE HOLDINGS_METRO E-LINE_4M,dot1q,161,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39509,2021-05-21 05:00:45.420223,SPC00E67CIRO001,Bundle-Ether33.162,PID1-17GSQR4_DE LA SALLE-LIPA_LOCAL ACCESS ETHERNET_500M,dot1q,162,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39510,2021-05-21 05:00:45.420269,SPC00E67CIRO001,Bundle-Ether33.163,PID104467563/GTDC04-042019-23077_GRANDBO TECHNOLOGY DEVELOPMENT CORPORATION_METRO E-LINE_150M,dot1q,163,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39511,2021-05-21 05:00:45.420316,SPC00E67CIRO001,Bundle-Ether33.164,"PID1-17QRON3_ePLDT, Inc._METRO ELINE_10M",dot1q,164,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39512,2021-05-21 05:00:45.420364,SPC00E67CIRO001,Bundle-Ether33.165,PID1-17IJKJD_FIDELITY INTERNATIONAL RESOURCE MANAGEMENT INC._METRO E-LINE_4M,dot1q,165,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39513,2021-05-21 05:00:45.420411,SPC00E67CIRO001,Bundle-Ether33.166,PID1-18PA07B_BT GLOBAL SERVICES LIMITED-UK_METRO E-LINE_2M,dot1q,166,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39514,2021-05-21 05:00:45.420458,SPC00E67CIRO001,Bundle-Ether33.167,ECSA-GA_PID1-11BFKJC_VERIZON HONGKONG LTD_VERIZON BUS ETHERNET_500M,dot1q,167,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39515,2021-05-21 05:00:45.420522,SPC00E67CIRO001,Bundle-Ether33.168,PID1-13254V9_SUN LIFE FINANCIAL ASIA SERVICES LIMITED_FIBERNET PL_100M,dot1q,168,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39516,2021-05-21 05:00:45.420559,SPC00E67CIRO001,Bundle-Ether33.169,PID1-YLZDBP_SUN LIFE OF CANADA PHILS INC (SUN LIFE ASSURANCE)_MET-E_1000M,dot1q,169,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39517,2021-05-21 05:00:45.420595,SPC00E67CIRO001,Bundle-Ether33.170,PID1-11Q4BTV_SUN LIFE OF CANADA PHILS INC (SUN LIFE ASSURANCE)_MET-E_100M,dot1q,170,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39518,2021-05-21 05:00:45.420632,SPC00E67CIRO001,Bundle-Ether33.171,PID1-12UZ5V5_SUN LIFE OF CANADA PHILS INC (SUN LIFE ASSURANCE)_METRO ELINE_100M,dot1q,171,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39519,2021-05-21 05:00:45.420667,SPC00E67CIRO001,Bundle-Ether33.173,PID1-18C1BCJ_PLDT US LTD._METRO E-LINE_600M,dot1q,173,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39520,2021-05-21 05:00:45.420702,SPC00E67CIRO001,Bundle-Ether33.174,PID1-14MZQGO_TRUE MONEY PHILIPPINES INC._METRO ELINE_20M,dot1q,174,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39521,2021-05-21 05:00:45.420738,SPC00E67CIRO001,Bundle-Ether33.175,"PID1-168V8NS_VERITAS PAY PHILIPPINES, INC._METRO ELINE_10M",dot1q,175,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39522,2021-05-21 05:00:45.420773,SPC00E67CIRO001,Bundle-Ether33.176,PID1-16HNZY9_PLDT-Corporate Relationship Management A_METRO ELINE_1000M,dot1q,176,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39523,2021-05-21 05:00:45.420808,SPC00E67CIRO001,Bundle-Ether33.177,PID1-170ID3O_PCCW Global (Singapore) Pte Ltd_METRO ELINE_200M,dot1q,177,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39524,2021-05-21 05:00:45.420845,SPC00E67CIRO001,Bundle-Ether33.178,PID1-18FPHPR_TRUE MONEY PHILIPPINES INC._METRO E-LINE_20M,dot1q,178,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39525,2021-05-21 05:00:45.420880,SPC00E67CIRO001,Bundle-Ether33.179,PID1-18S1VG1_HKT GLOBAL SINGAPORE PTE. LTD._METRO E-LINE_200M,dot1q,179,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39526,2021-05-21 05:00:45.420915,SPC00E67CIRO001,Bundle-Ether33.180,PID1-18TIM4G_HKT GLOBAL SINGAPORE PTE._METRO E-LINE_100M,dot1q,180,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39527,2021-05-21 05:00:45.420951,SPC00E67CIRO001,Bundle-Ether33.181,PID1-19FPGSJ_HKT GLOBAL SINGAPORE PTE. LTD._METRO E-LINE_100M,dot1q,181,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39528,2021-05-21 05:00:45.420986,SPC00E67CIRO001,Bundle-Ether33.182,PID1-1BZB7QV_POWERBALL MARKETING & LOGISTICS CORP_SID PMLC26-012020-13803_METRO E-LINE_10M,dot1q,182,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39529,2021-05-21 05:00:45.421021,SPC00E67CIRO001,Bundle-Ether33.183,PID1-1BPXT5V_SIDSTSL-02-112020-27479_SYNIVERSE TECHNOLOGIES SOLUTIONS LIMITED - PHILIPPINES BRANCH OFFICE_METRO E-LINE_2M,dot1q,183,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39530,2021-05-21 05:00:45.421056,SPC00E67CIRO001,Bundle-Ether33.184,PID1-1BPXDDE_SYNIVERSE TECHNOLOGIES SOLUTIONS LIMITED - PHILIPPINES BRANCH OFFICE_METRO E-LINE_2M,dot1q,184,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39531,2021-05-21 05:00:45.421091,SPC00E67CIRO001,Bundle-Ether33.186,"PID1-1C29A0H_SID SI142-012021-57866_PAYMAYA PHILIPPINES, INC._METRO E-LINE_60M",dot1q,186,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39532,2021-05-21 05:00:45.421127,SPC00E67CIRO001,Bundle-Ether33.187,PID1-15MEI63_Techlog Center Philippines_METRO E-WAN_1500M,dot1q,187,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39533,2021-05-21 05:00:45.421162,SPC00E67CIRO001,Bundle-Ether33.188,"PID1-1BQUU2Y_EPLDT01-112020-72674_EPLDT, INC._METRO E-LINE_1000M",dot1q,188,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39534,2021-05-21 05:00:45.421197,SPC00E67CIRO001,Bundle-Ether33.189,"PID1-1BQVTX3_SID EPLDT01-112020-52212_ePLDT, Inc._METRO E-LINE_1000M",dot1q,189,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39535,2021-05-21 05:00:45.421232,SPC00E67CIRO001,Bundle-Ether33.190,PID1-182U7HV_MALAYAN INSURANCE COMPANY INCORPORATED-DATA_METRO E-LINE_100M,dot1q,190,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39536,2021-05-21 05:00:45.421269,SPC00E67CIRO001,Bundle-Ether33.191,PID1-1B80HEY_PAYMAYA PHILIPPINES INCORPORATED_METRO E-LINE_150M,dot1q,191,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39537,2021-05-21 05:00:45.421305,SPC00E67CIRO001,Bundle-Ether33.192,SIDRNP1C01-082020-25783_TELSTRA PHILIPPINES INC.-GA_LOCAL ACCESS ETHERNT_2M,dot1q,192,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39538,2021-05-21 05:00:45.421340,SPC00E67CIRO001,Bundle-Ether33.193,PID1-1BQVTW7_DICT NGDC_METRO E-LINE_1000M_CASCADED,dot1q,193,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39539,2021-05-21 05:00:45.421376,SPC00E67CIRO001,Bundle-Ether33.194,MONDE_CIP_PID101516814,dot1q,194,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39540,2021-05-21 05:00:45.421411,SPC00E67CIRO001,Bundle-Ether33.195,IQOR_DAS_PID101736261_300M_10.75.192.11,dot1q,195,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39541,2021-05-21 05:00:45.421446,SPC00E67CIRO001,Bundle-Ether33.196,PID1-17NWSTK_HKT GLOBAL SINGAPORE PTE. LTD._MET-E_300M,dot1q,196,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39542,2021-05-21 05:00:45.421481,SPC00E67CIRO001,Bundle-Ether33.197,PID103712602_PLDT-NETWORK LOGISTICS_METRO E-WAN_1000M,dot1q,197,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39543,2021-05-21 05:00:45.421516,SPC00E67CIRO001,Bundle-Ether33.198,IBM_PID101407543,dot1q,198,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39544,2021-05-21 05:00:45.421552,SPC00E67CIRO001,Bundle-Ether33.199,CIPB3068_STORE,dot1q,199,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39545,2021-05-21 05:00:45.421587,SPC00E67CIRO001,Bundle-Ether33.200,CIPB3061_IBMNUTR,dot1q,200,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39546,2021-05-21 05:00:45.421622,SPC00E67CIRO001,Bundle-Ether33.201,CIPB3103_CITCO,dot1q,201,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39547,2021-05-21 05:00:45.421657,SPC00E67CIRO001,Bundle-Ether33.202,PID1-11QSS1W_UNIOIL PETROLEUM PHILS. INC._METRO ELINE_4M,dot1q,202,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39548,2021-05-21 05:00:45.421693,SPC00E67CIRO001,Bundle-Ether33.204,PID1-12DUFCC_HTECH_MET-E_16M,dot1q,204,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39549,2021-05-21 05:00:45.421727,SPC00E67CIRO001,Bundle-Ether33.205,PETROENRGY_TNW_PID1-134Z7NA,dot1q,205,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39550,2021-05-21 05:00:45.421763,SPC00E67CIRO001,Bundle-Ether33.404,PLDT-ELINE-EVPN-CISCO-404-2,dot1q,404,rewrite ingress tag pop 1 symmetric,PLDT-ENT-PAT-L2-UNI-IN,,1
39551,2021-05-21 05:00:45.421798,SPC00E67CIRO001,Bundle-Ether33.811,PLDT (SG) PTE. LTD._PID1-1AJ8HNU_ELINE_100M,dot1q,811,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39552,2021-05-21 05:00:45.421834,SPC00E67CIRO001,Bundle-Ether33.812,PLDT (SG) PTE. LTD._PID1-1BU0RR8_ELINE_100M_POI,dot1q,812,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39553,2021-05-21 05:00:45.421869,SPC00E67CIRO001,Bundle-Ether33.813,PLDT (SG) PTE. LTD._PID1-1CAMZWM_ELINE_100M,dot1q,813,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39554,2021-05-21 05:00:45.421904,SPC00E67CIRO001,Bundle-Ether33.814,PLDT HK LTD._PID1-1CC3RSM_ELINE_100M,dot1q,814,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39555,2021-05-21 05:00:45.421940,SPC00E67CIRO001,Bundle-Ether33.815,PLDT HK LTD._PID1-1CBSDAK_ELINE_100M,dot1q,815,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39556,2021-05-21 05:00:45.421975,SPC00E67CIRO001,Bundle-Ether33.816,PLDT US LTD._PID1-1CN27OT_ELINE_100M,dot1q,816,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39557,2021-05-21 05:00:45.422010,SPC00E67CIRO001,Bundle-Ether33.817,PLDT US LTD._PID1-1CN283C_ELINE_200M,dot1q,817,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39558,2021-05-21 05:00:45.422045,SPC00E67CIRO001,Bundle-Ether33.818,PLDT HK LTD._PID1-1CPXYYL_ELINE_100M,dot1q,818,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39559,2021-05-21 05:00:45.422080,SPC00E67CIRO001,Bundle-Ether33.819,BREATHSILVER PH DISPOSABLE MASKS_PID1-1CEMZWY_ELINE_50M,dot1q,819,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39560,2021-05-21 05:00:45.422115,SPC00E67CIRO001,Bundle-Ether33.820,"PEAK OUTSOURCING, INC._PID1-1CJQ8SQ_ELINE_100M",dot1q,820,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39561,2021-05-21 05:00:45.422150,SPC00E67CIRO001,Bundle-Ether33.821,PLDT HK LIMITED-ICBG_PID1-1CXK7WR_IPLC_5000M_POI_CTHT,dot1q,821,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39562,2021-05-21 05:00:45.422185,SPC00E67CIRO001,Bundle-Ether33.822,PLDT US LTD._PID104724620_ELINE_100M,dot1q,822,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39563,2021-05-21 05:00:45.422221,SPC00E67CIRO001,Bundle-Ether33.823,PLDT (SG) PTE. LTD._PID104724590_ELINE_50M,dot1q,823,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39564,2021-05-21 05:00:45.422256,SPC00E67CIRO001,Bundle-Ether33.824,TELSTRA_PIDNONQID_ELINE_2M,dot1q,824,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39565,2021-05-21 05:00:45.422292,SPC00E67CIRO001,Bundle-Ether33.825,HINDUJA GLOBAL SOLUTIONS LIMITED_PID1-1CSIBU0_ELINE_POI,dot1q,825,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39566,2021-05-21 05:00:45.422328,SPC00E67CIRO001,Bundle-Ether33.826,MASERGY_PID104640834_ELINE_200M,dot1q,826,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39567,2021-05-21 05:00:45.422363,SPC00E67CIRO001,Bundle-Ether33.2001,TEST_CKT_TO_PGC_ELINE,dot1q,2001,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39568,2021-05-21 05:00:45.422401,SPC00E67CIRO001,Bundle-Ether33.2002,PID1-19AEP5W_FELIX Y. MANALO FOUNDATION INC._ISDN-PRI E1,dot1q,2002,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39569,2021-05-21 05:00:45.422437,SPC00E67CIRO001,Bundle-Ether33.2003,PLDT HK LIMITED-ICBG_PID1-1C42NQV_MANAGED E/IPLC_20M,dot1q,2003,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39570,2021-05-21 05:00:45.422472,SPC00E67CIRO001,Bundle-Ether33.2006,PID1-16PZ39J_BANK OF THE PHILIPPINE ISLANDS_METRO E-WAN_8M,dot1q,2006,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
39571,2021-05-21 05:00:45.422507,SPC00E67CIRO001,Bundle-Ether33.2008,PID1-14JQF5X_PLDT US LTD._MET-EWAN_250M,dot1q,2008,rewrite ingress tag pop 1 symmetric,Ingress-ASBR-CB-Policy,,1
