id,timestamp,hostname,vrf,description,ipv4_rt_import,ipv4_rt_export,ipv6_rt_import,ipv6_rt_export,ipv4_max_prefix,ipv4_max_prefix_threshold,ipv6_max_prefix,ipv6_max_prefix_threshold,modified_by_id
45959,"2021-05-18 01:49:39.293863",MKTG3610CIBE002,IPR3914_DTYFREE,,['1:3914'],['1:3914'],[],[],8000,80,,,1
45960,"2021-05-18 01:49:39.293899",MKTG3610CIBE002,IPR3941_ROBCORP,,['1:3941'],['1:3941'],[],[],8000,80,,,1
45961,"2021-05-18 01:49:39.293946",MKTG3610CIBE002,IPR3972_PHLPINC,,['1:3972'],['1:3972'],[],[],8000,80,,,1
45962,"2021-05-18 01:49:39.293984",MKTG3610CIBE002,IPR3994_BDO_WRL,,['1:3994'],['1:3994'],[],[],8000,80,,,1
45963,"2021-05-18 01:49:39.294023",MKTG3610CIBE002,IPR44071_USA-OM,,['1:44071'],['1:44071'],[],[],100000,80,,,1
45964,"2021-05-18 01:49:39.294061",MKTG3610CIBE002,IPR4515_SUNSHOP,,['1:4515'],['1:4515'],[],[],8000,80,,,1
45965,"2021-05-18 01:49:39.294099",MKTG3610CIBE002,IPR5221_MEYWARE,,['1:5221'],['1:5221'],[],[],8000,80,,,1
45966,"2021-05-18 01:49:39.294136",MKTG3610CIBE002,IPR5320_SANBEDA,,['1:5320'],['1:5320'],[],[],8000,80,,,1
45967,"2021-05-18 01:49:39.294225",MKTG3610CIBE002,IPR5375_PLDTVPN,,['1:5375'],['1:5375'],[],[],8000,80,,,1
45968,"2021-05-18 01:49:39.294279",MKTG3610CIBE002,IPR5376_FLMTRCS,,['1:5376'],['1:5376'],[],[],8000,80,,,1
45969,"2021-05-18 01:49:39.294320",MKTG3610CIBE002,IPR5426_MBTCDUO,,['1:5426'],['1:5426'],[],[],40000,80,,,1
45970,"2021-05-18 01:49:39.294358",MKTG3610CIBE002,IPR5448_PHLHLTH,,['1:5448'],['1:5448'],[],[],8000,80,,,1
45971,"2021-05-18 01:49:39.294397",MKTG3610CIBE002,IPR5498_MALAYAN,,['1:5498'],['1:5498'],[],[],8000,80,,,1
45972,"2021-05-18 01:49:39.294479",MKTG3610CIBE002,IPR5696_NASUGBU,,['1:5696'],['1:5696'],[],[],8000,80,,,1
45973,"2021-05-18 01:49:39.294566",MKTG3610CIBE002,IPR5718_LEISURE,,['1:5718'],['1:5718'],[],[],8000,80,,,1
45974,"2021-05-18 01:49:39.294612",MKTG3610CIBE002,IPR5733_MEDCITY,,['1:5733'],['1:5733'],[],[],8000,80,,,1
45975,"2021-05-18 01:49:39.294652",MKTG3610CIBE002,IPR6018_PLDTSIP,,['1:6018'],['1:6018'],[],[],8000,80,,,1
45976,"2021-05-18 01:49:39.294690",MKTG3610CIBE002,IPR6124_PRITECH,,['1:6124'],['1:6124'],[],[],8000,80,,,1
45977,"2021-05-18 01:49:39.294728",MKTG3610CIBE002,IPR6125_FUJIELC,,['1:6125'],['1:6125'],[],[],8000,80,,,1
45978,"2021-05-18 01:49:39.294765",MKTG3610CIBE002,IPR6152_PAYMAYA,,['1:3430'],['1:3430'],[],[],8000,80,,,1
45979,"2021-05-18 01:49:39.294801",MKTG3610CIBE002,IPR6161_VOYAGER,,['1:6161'],['1:6161'],[],[],8000,80,,,1
45980,"2021-05-18 01:49:39.294838",MKTG3610CIBE002,IPR6190_IPTSNCR,,['1:6190'],['1:6190'],[],[],8000,80,,,1
45981,"2021-05-18 01:49:39.294876",MKTG3610CIBE002,IPR6199_CAGPWER,,['1:6199'],['1:6199'],[],[],8000,80,,,1
45982,"2021-05-18 01:49:39.294913",MKTG3610CIBE002,IPR7032_DIAFSSI,,['1:7032'],['1:7032'],[],[],8000,80,,,1
45983,"2021-05-18 01:49:39.294952",MKTG3610CIBE002,IPR7062_PACIFIC,,['1:7062'],['1:7062'],[],[],8000,80,,,1
45984,"2021-05-18 01:49:39.294991",MKTG3610CIBE002,IPR7066_LIFELNE,,['1:7066'],['1:7066'],[],[],8000,80,,,1
45985,"2021-05-18 01:49:39.295029",MKTG3610CIBE002,IPR7239_SOSCHLD,,['1:7239'],['1:7239'],[],[],8000,80,,,1
45986,"2021-05-18 01:49:39.295073",MKTG3610CIBE002,IPR7259_GENEONE,,['1:7259'],['1:7259'],[],[],8000,80,,,1
45987,"2021-05-18 01:49:39.295111",MKTG3610CIBE002,IPR7319_SERENTY,,['1:7319'],['1:7319'],[],[],8000,80,,,1
45988,"2021-05-18 01:49:39.295149",MKTG3610CIBE002,IPR7337_MAXGINC,,['1:7337'],['1:7337'],[],[],8000,80,,,1
45989,"2021-05-18 01:49:39.295186",MKTG3610CIBE002,IPR7441_BNKSENT,,['1:7441'],['1:7441'],[],[],8000,80,,,1
45990,"2021-05-18 01:49:39.295224",MKTG3610CIBE002,IPR7479_EPTARPI,,['1:7479'],['1:7479'],[],[],8000,80,,,1
45991,"2021-05-18 01:49:39.295261",MKTG3610CIBE002,IPR7515_NTPCORP,,['1:7515'],['1:7515'],[],[],8000,80,,,1
45992,"2021-05-18 01:49:39.295298",MKTG3610CIBE002,IPR7528_NMEATIS,,['1:7528'],['1:7528'],[],[],8000,80,,,1
45993,"2021-05-18 01:49:39.295335",MKTG3610CIBE002,IPR7695_ONEFOOD,,['1:7695'],['1:7695'],[],[],8000,80,,,1
45994,"2021-05-18 01:49:39.295373",MKTG3610CIBE002,IPR7699_EWICPHI,,['1:7699'],['1:7699'],[],[],8000,80,,,1
45995,"2021-05-18 01:49:39.295409",MKTG3610CIBE002,IPR7723_RUDLINC,,['1:7732'],['1:7732'],[],[],8000,80,,,1
45996,"2021-05-18 01:49:39.295447",MKTG3610CIBE002,IPR7783_DICTMDS,,['1:7783'],['1:7783'],[],[],8000,80,,,1
45997,"2021-05-18 01:49:39.295484",MKTG3610CIBE002,IPR7797_SCANGLB,,['1:7797'],['1:7797'],[],[],8000,80,,,1
45998,"2021-05-18 01:49:39.295521",MKTG3610CIBE002,IPR7844_FETMSOL,,['1:7844'],['1:7844'],[],[],8000,80,,,1
45999,"2021-05-18 01:49:39.295558",MKTG3610CIBE002,IPR7885_SEAGAME,,['1:7885'],['1:7885'],[],[],8000,80,,,1
46000,"2021-05-18 01:49:39.295595",MKTG3610CIBE002,IPR7897_ORICOPH,,['1:7897'],['1:7897'],[],[],8000,80,,,1
46001,"2021-05-18 01:49:39.295632",MKTG3610CIBE002,IPR7900_HANDINN,,['1:7900'],['1:7900'],[],[],8000,80,,,1
46002,"2021-05-18 01:49:39.295669",MKTG3610CIBE002,IPR7926_BISCUIT,,['1:7926'],['1:7926'],[],[],8000,80,,,1
46003,"2021-05-18 01:49:39.295705",MKTG3610CIBE002,IPR7966_PITOAXM,,['1:7966'],['1:7966'],[],[],8000,80,,,1
46004,"2021-05-18 01:49:39.295742",MKTG3610CIBE002,IPR7998_AVISION,,['1:7988'],['1:7988'],[],[],8000,80,,,1
46005,"2021-05-18 01:49:39.295778",MKTG3610CIBE002,IPR8046_CAVALCI,,['1:8046'],['1:8046'],[],[],8000,80,,,1
46006,"2021-05-18 01:49:39.295815",MKTG3610CIBE002,IPR8073_CLADSWD,,['1:8073'],['1:8073'],[],[],8000,80,,,1
46007,"2021-05-18 01:49:39.295851",MKTG3610CIBE002,IPR8102_SKYCABL,,['1:8102'],['1:8102'],[],[],8000,80,,,1
46008,"2021-05-18 01:49:39.295887",MKTG3610CIBE002,IPR8106_BNCMEXI,,['1:8106'],['1:8106'],[],[],8000,80,,,1
46009,"2021-05-18 01:49:39.295940",MKTG3610CIBE002,IPR8136_ROYCEMC,,['1:8136'],['1:8136'],[],[],8000,80,,,1
46010,"2021-05-18 01:49:39.295975",MKTG3610CIBE002,IPR8226_SHINMAG,,['1:8226'],['1:8226'],[],[],8000,80,,,1
46011,"2021-05-18 01:49:39.296010",MKTG3610CIBE002,IPR8232_MDSTPRK,,['1:8232'],['1:8232'],[],[],8000,80,,,1
46012,"2021-05-18 01:49:39.296045",MKTG3610CIBE002,IPR8301_ALGOTIA,,['1:8301'],['1:8301'],[],[],8000,80,,,1
46013,"2021-05-18 01:49:39.296080",MKTG3610CIBE002,IPR30001_BNG_DRA,,['1:30001'],['1:30001'],[],[],60000,80,,,1
46014,"2021-05-18 01:49:39.296116",MKTG3610CIBE002,IPR40005_SIGTRAN,,['1:40005'],['1:40005'],[],[],100000,80,,,1
46015,"2021-05-18 01:49:39.296149",MKTG3610CIBE002,IPR5640_SHINETSU,,['1:5640'],['1:5640'],[],[],8000,80,,,1
46016,"2021-05-18 01:49:39.296183",MKTG3610CIBE002,IPR30002_BNG_EAAA,,['1:30002'],['1:30002'],[],[],60000,80,,,1
46017,"2021-05-18 01:49:39.296217",MKTG3610CIBE002,IPR30107_TELCOSYS,,['1:30107'],['1:30107'],[],[],40000,80,,,1
46018,"2021-05-18 01:49:39.296251",MKTG3610CIBE002,IPR30800_FTTH_NMS,,['1:30800'],['1:30800'],[],[],40000,80,,,1
46019,"2021-05-18 01:49:39.296284",MKTG3610CIBE002,IPR5711_KDDI_YZKI,,['1:5711'],['1:5711'],[],[],8000,80,,,1
46020,"2021-05-18 01:49:39.296318",MKTG3610CIBE002,IPR6140_AYALA_AWS,,['1:6140'],['1:6140'],[],[],8000,80,,,1
46021,"2021-05-18 01:49:39.296352",MKTG3610CIBE002,IPR6226_CONCPCION,,['1:6226'],['1:6226'],[],[],8000,80,,,1
46022,"2021-05-18 01:49:39.296387",MKTG3610CIBE002,IPR7632_LANDTRANS,,['1:7632'],['1:7632'],[],[],8000,80,,,1
46023,"2021-05-18 01:49:39.296421",MKTG3610CIBE002,IPR30006_SECUREDNS,,['1:30006'],['1:30006'],[],[],40000,80,,,1
46024,"2021-05-18 01:49:39.296456",MKTG3610CIBE002,IPR40016_DATA_SYNC,,['1:40016'],['1:40016'],[],[],100000,80,,,1
46025,"2021-05-18 01:49:39.296491",MKTG3610CIBE002,IPR6153_AYALA2_AWS,,['1:6153'],['1:6153'],[],[],8000,80,,,1
46026,"2021-05-18 01:49:39.296525",MKTG3610CIBE002,IPR30003_BNG_PORTAL,,['1:30003'],['1:30003'],[],[],60000,80,,,1
46027,"2021-05-18 01:49:39.296560",MKTG3610CIBE002,IPR5600_KDDI_DENSO1,,['1:5600'],['1:5600'],[],[],8000,80,,,1
46028,"2021-05-18 01:49:39.296595",MKTG3610CIBE002,IPR5603_KDDI_DENSO2,,['1:5603'],['1:5603'],[],[],8000,80,,,1
46029,"2021-05-18 01:49:39.296630",MKTG3610CIBE002,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
46030,"2021-05-18 01:49:39.296665",MKTG3610CIBE002,IPR44072_USA-SERVICES,,['1:44072'],['1:44072'],[],[],100000,80,,,1
46031,"2021-05-18 01:49:39.679808",IMUS3559CICN001,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
46032,"2021-05-18 01:49:39.861100",TUG00N31CICU001,CE461,,[],[],[],[],,,,,1
46033,"2021-05-18 01:49:39.861163",TUG00N31CICU001,TEST1,,[],[],[],[],,,,,1
46034,"2021-05-18 01:49:39.861200",TUG00N31CICU001,TEST2,,[],[],[],[],,,,,1
46035,"2021-05-18 01:49:39.861234",TUG00N31CICU001,PE-CE460,,['1:16001'],['1:16001'],[],[],1000,80,,,1
46036,"2021-05-18 01:49:39.861270",TUG00N31CICU001,PE-CE461,,['1:16002'],['1:16002'],['1:16002'],['1:16002'],1000,80,,,1
46037,"2021-05-18 01:49:39.861305",TUG00N31CICU001,PE-CE490,,['1:16003'],['1:16003'],[],[],1000,80,,,1
46038,"2021-05-18 01:49:39.861340",TUG00N31CICU001,IPR3290_DBP,,['1:3290'],['1:3290'],[],[],8000,80,,,1
46039,"2021-05-18 01:49:39.861377",TUG00N31CICU001,IPR40004_S1,,"['1:40004', '1:55013']","['1:50004', '1:55013']",[],[],100000,80,,,1
46040,"2021-05-18 01:49:39.861413",TUG00N31CICU001,IPR5495_LBP,,['1:5495'],['1:5495'],[],[],8000,80,,,1
46041,"2021-05-18 01:49:39.861450",TUG00N31CICU001,IPR40001_IUB,,['1:40001'],['1:50001'],[],[],100000,80,,,1
46042,"2021-05-18 01:49:39.861485",TUG00N31CICU001,IPR40003_OAM,,['1:40003'],['1:50003'],[],[],100000,80,,,1
46043,"2021-05-18 01:49:39.861520",TUG00N31CICU001,IPR5226_KSTI,,['1:5226'],['1:5226'],[],[],8000,80,,,1
46044,"2021-05-18 01:49:39.861555",TUG00N31CICU001,IPR30076_IPTV,,['1:30076'],['1:30076'],[],[],40000,80,,,1
46045,"2021-05-18 01:49:39.861589",TUG00N31CICU001,IPR3926_BPI03,,['1:3926'],['1:3926'],[],[],8000,80,,,1
46046,"2021-05-18 01:49:39.861625",TUG00N31CICU001,IPR40002_SYNC,,['1:40002'],['1:50002'],[],[],100000,80,,,1
46047,"2021-05-18 01:49:39.861659",TUG00N31CICU001,IPR3178_CEBU-P,,['1:3178'],['1:3178'],[],[],8000,80,,,1
46048,"2021-05-18 01:49:39.861693",TUG00N31CICU001,IPR3187_WILCON,,['1:3187'],['1:3187'],[],[],8000,80,,,1
46049,"2021-05-18 01:49:39.861728",TUG00N31CICU001,IPR7481_BUOFTT,,['1:7481'],['1:7481'],[],[],8000,80,,,1
46050,"2021-05-18 01:49:39.861762",TUG00N31CICU001,IPR30044_HUANMS,,['1:30044'],['1:30044'],[],[],40000,80,,,1
46051,"2021-05-18 01:49:39.861797",TUG00N31CICU001,IPR3013_GOLDARC,,['1:3013'],['1:3013'],[],[],8000,80,,,1
46052,"2021-05-18 01:49:39.861831",TUG00N31CICU001,IPR3038_MERCURY,,['1:3038'],['1:3038'],[],[],8000,80,,,1
46053,"2021-05-18 01:49:39.861866",TUG00N31CICU001,IPR3068_PJLHUIL,,['1:3068'],['1:3068'],[],[],8000,80,,,1
46054,"2021-05-18 01:49:39.861900",TUG00N31CICU001,IPR3075_MTTRADE,,['1:3075'],['1:3075'],[],[],8000,80,,,1
46055,"2021-05-18 01:49:39.861935",TUG00N31CICU001,IPR3135_SECBANK,,['1:3135'],['1:3135'],[],[],8000,80,,,1
46056,"2021-05-18 01:49:39.861970",TUG00N31CICU001,IPR3164_STRADCM,,['1:3164'],['1:3164'],[],[],8000,80,,,1
46057,"2021-05-18 01:49:39.862005",TUG00N31CICU001,IPR3220_VETERAN,,['1:3220'],['1:3220'],[],[],8000,80,,,1
46058,"2021-05-18 01:49:39.862040",TUG00N31CICU001,IPR3374_LBCXPRS,,['1:3374'],['1:3374'],[],[],8000,80,,,1
46059,"2021-05-18 01:49:39.862075",TUG00N31CICU001,IPR3526_MANULFE,,['1:3526'],['1:3526'],[],[],8000,80,,,1
46060,"2021-05-18 01:49:39.862109",TUG00N31CICU001,IPR3615_LNDBANK,,['1:3615'],['1:3615'],[],[],8000,80,,,1
46061,"2021-05-18 01:49:39.862144",TUG00N31CICU001,IPR3616_RCBCVPN,,['1:3616'],['1:3616'],[],[],8000,80,,,1
46062,"2021-05-18 01:49:39.862179",TUG00N31CICU001,IPR3619_NETNFRA,,['1:3619'],['1:3619'],[],[],8000,80,,,1
46063,"2021-05-18 01:49:39.862230",TUG00N31CICU001,IPR3790_ROB_SAV,,['1:3790'],['1:3790'],[],[],10000,80,,,1
46064,"2021-05-18 01:49:39.862267",TUG00N31CICU001,IPR3941_ROBCORP,,['1:3941'],['1:3941'],[],[],8000,80,,,1
46065,"2021-05-18 01:49:39.862302",TUG00N31CICU001,IPR5448_PHLHLTH,,['1:5448'],['1:5448'],[],[],8000,80,,,1
46066,"2021-05-18 01:49:39.862337",TUG00N31CICU001,IPR5498_MALAYAN,,['1:5498'],['1:5498'],[],[],8000,80,,,1
46067,"2021-05-18 01:49:39.862372",TUG00N31CICU001,IPR8136_ROYCEMC,,['1:8136'],['1:8136'],[],[],8000,80,,,1
46068,"2021-05-18 01:49:39.862406",TUG00N31CICU001,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
46069,"2021-05-18 01:49:39.862446",TUG00N31CICU001,IPR30903_FTTH_VoIP_Prod,,['1:30903'],['1:30903'],[],[],40000,80,,,1
46070,"2021-05-18 01:49:40.013108",PRQG0099CIBE001,IPR40004_S1,,"['1:40004', '1:50004']",[],[],[],100000,80,,,1
46071,"2021-05-18 01:49:40.013177",PRQG0099CIBE001,IPR40003_OAM,,"['1:40003', '1:50003']",['1:40003'],[],[],65535,70,,,1
46072,"2021-05-18 01:49:40.013217",PRQG0099CIBE001,IPR40007_MBB,,['1:40007'],['1:40007'],[],[],100000,80,,,1
46073,"2021-05-18 01:49:40.013254",PRQG0099CIBE001,IPR40011_MBP,,['1:40011'],['1:40011'],[],[],100000,80,,,1
46074,"2021-05-18 01:49:40.013289",PRQG0099CIBE001,IPR40014_DMZ,,['1:40014'],['1:40014'],[],[],40000,80,,,1
46075,"2021-05-18 01:49:40.013323",PRQG0099CIBE001,IPR40124_NTP,,['1:40124'],['1:40124'],[],[],100000,80,,,1
46076,"2021-05-18 01:49:40.013358",PRQG0099CIBE001,IPR40000_ABIS,,"['1:40000', '1:50000']",['1:40000'],[],[],65535,70,,,1
46077,"2021-05-18 01:49:40.013393",PRQG0099CIBE001,IPR40002_SYNC,,"['1:40002', '1:50002']",['1:40002'],[],[],40000,80,,,1
46078,"2021-05-18 01:49:40.013430",PRQG0099CIBE001,IPR40006_VOIP,,['1:40006'],['1:40006'],[],[],100000,80,,,1
46079,"2021-05-18 01:49:40.013467",PRQG0099CIBE001,IPR40008_GPRS,,['1:40008'],['1:40008'],[],[],100000,80,,,1
46080,"2021-05-18 01:49:40.013502",PRQG0099CIBE001,IPR40017_WIFI,,['1:40017'],['1:40017'],[],[],100000,80,,,1
46081,"2021-05-18 01:49:40.013538",PRQG0099CIBE001,IPR30005_IT_DC,,['1:30005'],['1:30005'],[],[],100000,80,,,1
46082,"2021-05-18 01:49:40.013572",PRQG0099CIBE001,IPR30004_IT_LAN,,['1:30004'],['1:30004'],[],[],100000,80,,,1
46083,"2021-05-18 01:49:40.013606",PRQG0099CIBE001,IPR40005_SIGTRAN,,['1:40005'],['1:40005'],[],[],100000,80,,,1
46084,"2021-05-18 01:49:40.013641",PRQG0099CIBE001,IPR40010_SERVICE,,['1:40010'],['1:40010'],[],[],100000,80,,,1
46085,"2021-05-18 01:49:40.013676",PRQG0099CIBE001,IPR40024_SYNCNMS,,['1:40024'],['1:40024'],[],[],40000,80,,,1
46086,"2021-05-18 01:49:40.013710",PRQG0099CIBE001,IPR40026_VOIP_IMS,,['1:40026'],['1:40026'],[],[],100000,80,,,1
46087,"2021-05-18 01:49:40.013747",PRQG0099CIBE001,IPR30006_SECUREDNS,,['1:30006'],['1:30006'],[],[],40000,80,,,1
46088,"2021-05-18 01:49:40.013782",PRQG0099CIBE001,IPR40016_DATA_SYNC,,['1:40016'],['1:40016'],[],[],100000,80,,,1
46089,"2021-05-18 01:49:40.013818",PRQG0099CIBE001,CIPR20000_TNTMGMT_H00,,['1:20000'],['1:20000'],['1:20000'],['1:20000'],,,,,1
46090,"2021-05-18 01:49:40.213758",MKTG3610CIRO001,IPR3007_BDO,,['1:3007'],['1:3007'],[],[],8000,80,,,1
46091,"2021-05-18 01:49:40.213829",MKTG3610CIRO001,IPR3110_BOC,,['1:3110'],['1:3110'],[],[],65535,70,,,1
46092,"2021-05-18 01:49:40.213870",MKTG3610CIRO001,IPR3115_PNB,,['1:3115'],['1:3115'],[],[],8000,80,,,1
46093,"2021-05-18 01:49:40.213907",MKTG3610CIRO001,IPR3290_DBP,,['1:3290'],['1:3290'],[],[],8000,80,,,1
46094,"2021-05-18 01:49:40.213943",MKTG3610CIRO001,IPR3426_BSP,,['1:3426'],['1:3426'],[],[],8000,80,,,1
46095,"2021-05-18 01:49:40.213979",MKTG3610CIRO001,IPR3690_JFC,,['1:3690'],['1:3690'],[],[],8000,80,,,1
46096,"2021-05-18 01:49:40.214015",MKTG3610CIRO001,IPR3885_BOC,,['1:3885'],['1:3885'],[],[],8000,80,,,1
46097,"2021-05-18 01:49:40.214050",MKTG3610CIRO001,IPR40004_S1,,"['1:40004', '1:50004']",['1:50004'],[],[],100000,80,,,1
46098,"2021-05-18 01:49:40.214086",MKTG3610CIRO001,IPR5495_LBP,,['1:5495'],['1:5495'],[],[],8000,80,,,1
46099,"2021-05-18 01:49:40.214122",MKTG3610CIRO001,IPR3012_ROSE,,['1:3012'],['1:3012'],[],[],65535,70,,,1
46100,"2021-05-18 01:49:40.214157",MKTG3610CIRO001,IPR3074_PGMC,,['1:3074'],['1:3074'],[],[],8000,80,,,1
46101,"2021-05-18 01:49:40.214193",MKTG3610CIRO001,IPR3124_RCBC,,['1:3124'],['1:3124'],[],[],8000,80,,,1
46102,"2021-05-18 01:49:40.214230",MKTG3610CIRO001,IPR3423_ACDI,,['1:3423'],['1:3423'],[],[],8000,80,,,1
46103,"2021-05-18 01:49:40.214266",MKTG3610CIRO001,IPR3547_PSMT,,['1:3547'],['1:3547'],[],[],40000,80,,,1
46104,"2021-05-18 01:49:40.214302",MKTG3610CIRO001,IPR3837_SMFI,,['1:3837'],['1:3837'],[],[],8000,80,,,1
46105,"2021-05-18 01:49:40.214337",MKTG3610CIRO001,IPR3959_CSBI,,['1:3959'],['1:3959'],[],[],8000,80,,,1
46106,"2021-05-18 01:49:40.214373",MKTG3610CIRO001,IPR40003_OAM,,"['1:40003', '1:50003']",['1:40003'],[],[],100000,80,,,1
46107,"2021-05-18 01:49:40.214409",MKTG3610CIRO001,IPR40007_MBB,,['1:40007'],['1:40007'],[],[],100000,80,,,1
46108,"2021-05-18 01:49:40.214445",MKTG3610CIRO001,IPR40011_MBP,,['1:40011'],['1:40011'],[],[],100000,80,,,1
46109,"2021-05-18 01:49:40.214480",MKTG3610CIRO001,IPR5226_KSTI,,['1:5226'],['1:5226'],[],[],8000,80,,,1
46110,"2021-05-18 01:49:40.214515",MKTG3610CIRO001,IPR5264_BMMC,,['1:5264'],['1:5264'],[],[],8000,80,,,1
46111,"2021-05-18 01:49:40.214551",MKTG3610CIRO001,IPR5286_DPWH,,['1:5286'],['1:5286'],[],[],8000,80,,,1
46112,"2021-05-18 01:49:40.214586",MKTG3610CIRO001,IPR5681_SMPI,,['1:5681'],['1:5681'],[],[],8000,80,,,1
46113,"2021-05-18 01:49:40.214621",MKTG3610CIRO001,IPR5704_DSWD,,['1:5704'],['1:5704'],[],[],8000,80,,,1
46114,"2021-05-18 01:49:40.214656",MKTG3610CIRO001,IPR5727_IONE,,['1:5727'],['1:5727'],[],[],8000,80,,,1
46115,"2021-05-18 01:49:40.214692",MKTG3610CIRO001,IPR6067_IONE,,['1:6067'],['1:6067'],[],[],8000,80,,,1
46116,"2021-05-18 01:49:40.214727",MKTG3610CIRO001,IPR6166_HDMF,,['1:6166'],['1:6166'],[],[],8000,80,,,1
46117,"2021-05-18 01:49:40.214762",MKTG3610CIRO001,IPR30076_IPTV,,['1:30076'],['1:30076'],[],[],40000,80,,,1
46118,"2021-05-18 01:49:40.214797",MKTG3610CIRO001,IPR3061_SUYEN,,['1:3061'],['1:3061'],[],[],8000,80,,,1
46119,"2021-05-18 01:49:40.214833",MKTG3610CIRO001,IPR3077_BINGO,,['1:3077'],['1:3077'],[],[],8000,80,,,1
46120,"2021-05-18 01:49:40.214868",MKTG3610CIRO001,IPR3094_CHINA,,['1:3094'],['1:3094'],[],[],40000,80,,,1
46121,"2021-05-18 01:49:40.214902",MKTG3610CIRO001,IPR3195_STORE,,['1:3195'],['1:3195'],[],[],8000,80,,,1
46122,"2021-05-18 01:49:40.214939",MKTG3610CIRO001,IPR3294_AIR21,,['1:3294'],['1:3294'],[],[],8000,80,,,1
46123,"2021-05-18 01:49:40.214975",MKTG3610CIRO001,IPR3381_LARES,,['1:3381'],['1:3381'],[],[],8000,80,,,1
46124,"2021-05-18 01:49:40.215010",MKTG3610CIRO001,IPR3434_UNION,,['1:3434'],['1:3434'],[],[],8000,80,,,1
46125,"2021-05-18 01:49:40.215046",MKTG3610CIRO001,IPR3456_YUSEN,,['1:3456'],['1:3456'],[],[],8000,80,,,1
46126,"2021-05-18 01:49:40.215081",MKTG3610CIRO001,IPR3921_GSIS2,,['1:3921'],['1:3921'],[],[],8000,80,,,1
46127,"2021-05-18 01:49:40.215116",MKTG3610CIRO001,IPR3926_BPI03,,['1:3926'],['1:3926'],[],[],8000,80,,,1
46128,"2021-05-18 01:49:40.215153",MKTG3610CIRO001,IPR40002_SYNC,,"['1:40002', '1:50002']",['1:40002'],[],[],40000,80,,,1
46129,"2021-05-18 01:49:40.215188",MKTG3610CIRO001,IPR40006_VOIP,,['1:40006'],['1:40006'],[],[],100000,80,,,1
46130,"2021-05-18 01:49:40.215224",MKTG3610CIRO001,IPR40008_GPRS,,['1:40008'],['1:40008'],[],[],100000,80,,,1
46131,"2021-05-18 01:49:40.215260",MKTG3610CIRO001,IPR5263_SINAG,,['1:5263'],['1:5263'],[],[],8000,80,,,1
46132,"2021-05-18 01:49:40.215296",MKTG3610CIRO001,IPR5270_DMLTB,,['1:5270'],['1:5270'],[],[],8000,80,,,1
46133,"2021-05-18 01:49:40.215332",MKTG3610CIRO001,IPR5283_AMBER,,['1:5283'],['1:5283'],[],[],8000,80,,,1
46134,"2021-05-18 01:49:40.215368",MKTG3610CIRO001,IPR5689_PAXYS,,['1:5689'],['1:5689'],[],[],8000,80,,,1
46135,"2021-05-18 01:49:40.215404",MKTG3610CIRO001,IPR6040_EXTPI,,['1:6040'],['1:6040'],[],[],8000,80,,,1
46136,"2021-05-18 01:49:40.215439",MKTG3610CIRO001,IPR6043_ROXAS,,['1:6043'],['1:6043'],[],[],8000,80,,,1
46137,"2021-05-18 01:49:40.215475",MKTG3610CIRO001,IPR6101_UNION,,['1:6101'],['1:6101'],[],[],8000,80,,,1
46138,"2021-05-18 01:49:40.215511",MKTG3610CIRO001,IPR6111_BIRMO,,['1:6111'],['1:6111'],[],[],8000,80,,,1
46139,"2021-05-18 01:49:40.215546",MKTG3610CIRO001,IPR6170_PEPSI,,['1:6170'],['1:6170'],[],[],8000,80,,,1
46140,"2021-05-18 01:49:40.215582",MKTG3610CIRO001,IPR6209_IEAEI,,['1:6209'],['1:6209'],[],[],8000,80,,,1
46141,"2021-05-18 01:49:40.215617",MKTG3610CIRO001,IPR7114_PAREF,,['1:7114'],['1:7114'],[],[],8000,80,,,1
46142,"2021-05-18 01:49:40.215653",MKTG3610CIRO001,IPR7476_RBCPI,,['1:7476'],['1:7476'],[],[],8000,80,,,1
46143,"2021-05-18 01:49:40.215689",MKTG3610CIRO001,IPR7566_JRSBC,,['1:7566'],['1:7566'],[],[],8000,80,,,1
46144,"2021-05-18 01:49:40.215725",MKTG3610CIRO001,IPR7740_RICOH,,['1:7740'],['1:7740'],[],[],8000,80,,,1
46145,"2021-05-18 01:49:40.215761",MKTG3610CIRO001,IPR30005_IT_DC,,['1:30005'],['1:30005'],[],[],100000,80,,,1
46146,"2021-05-18 01:49:40.215797",MKTG3610CIRO001,IPR3133_ARGENT,,['1:3133'],['1:3133'],[],[],8000,80,,,1
46147,"2021-05-18 01:49:40.215832",MKTG3610CIRO001,IPR3178_CEBU-P,,['1:3178'],['1:3178'],[],[],8000,80,,,1
46148,"2021-05-18 01:49:40.215868",MKTG3610CIRO001,IPR3181_PSBANK,,['1:3181'],['1:3181'],[],[],8000,80,,,1
46149,"2021-05-18 01:49:40.215904",MKTG3610CIRO001,IPR3187_WILCON,,['1:3187'],['1:3187'],[],[],8000,80,,,1
